resource_type,resource_name,user_id,timestamp,metadata
home,Game Dashboard,vyvhy,2/6/2026 16:57,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,dungtt5,2/6/2026 16:55,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,dungtt5,2/6/2026 16:55,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,meiqinf,2/6/2026 16:43,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",meiqinf,2/6/2026 16:43,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thambt,2/6/2026 16:40,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,vyvhy,2/6/2026 16:32,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,vyvhy,2/6/2026 16:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,anhpnh,2/6/2026 16:26,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,anhpnh,2/6/2026 16:26,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,tramtt2,2/6/2026 16:22,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/6/2026 16:22,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,tramtt2,2/6/2026 16:13,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/6/2026 16:13,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,khoamld,2/6/2026 16:11,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,khoamld,2/6/2026 16:11,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,tramtt2,2/6/2026 16:08,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/6/2026 16:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
import,Import,vyvhy,2/6/2026 16:07,"{""device_type"": ""laptop"", ""source_item"": ""import""}"
home,Game Dashboard,vyvhy,2/6/2026 16:07,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,dungtt5,2/6/2026 16:01,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
game,113 - Tân Thiên Long,phatlt2,2/6/2026 15:57,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,phatlt2,2/6/2026 15:57,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,tramtt2,2/6/2026 15:57,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thupm2,2/6/2026 15:56,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/6/2026 15:56,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,anhlt7,2/6/2026 15:54,"{""folder"": ""221 - Võ Lâm Truyền Kỳ Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,221 - Võ Lâm Truyền Kỳ Mobile,anhlt7,2/6/2026 15:54,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,anhlt7,2/6/2026 15:54,"{""folder"": ""221 - Võ Lâm Truyền Kỳ Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,221 - Võ Lâm Truyền Kỳ Mobile,anhlt7,2/6/2026 15:54,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,anhlt7,2/6/2026 15:54,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,tuanqg,2/6/2026 15:52,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,yi-chic,2/6/2026 15:47,"{""folder"": ""902: CheonSangBi: 天上碑M"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,902: CheonSangBi: 天上碑M,yi-chic,2/6/2026 15:47,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,nhidh,2/6/2026 15:45,"{""folder"": ""647 - Ballistic Hero VNG"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,647 - Ballistic Hero VNG,nhidh,2/6/2026 15:45,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,nhidh,2/6/2026 15:44,"{""folder"": ""647 - Ballistic Hero VNG"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,nhidh,2/6/2026 15:44,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,nhidh,2/6/2026 15:44,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,ruixiangf,2/6/2026 15:37,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,quannhp,2/6/2026 15:33,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,quannhp,2/6/2026 15:32,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,quannhp,2/6/2026 15:32,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,016 - Gunny,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,016 - Gunny,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,quannhp,2/6/2026 15:32,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,vinhvnn,2/6/2026 15:30,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,vinhvnn,2/6/2026 15:30,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,vinhvnn,2/6/2026 15:30,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,quannhp,2/6/2026 15:27,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,khiemng,2/6/2026 15:27,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,khiemng,2/6/2026 15:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,quannhp,2/6/2026 15:27,"{""folder"": ""A650 - Moonlight Blade-All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,quannhp,2/6/2026 15:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,thaipm,2/6/2026 15:25,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
tableau,Reporting,lelpt,2/6/2026 15:24,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",lelpt,2/6/2026 15:24,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,lelpt,2/6/2026 15:24,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hongz,2/6/2026 15:22,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,chih-yens,2/6/2026 15:19,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,sonlt2,2/6/2026 15:18,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,sonlt2,2/6/2026 15:18,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Ingame Analysis,sonlt2,2/6/2026 15:18,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,sonlt2,2/6/2026 15:18,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,sonlt2,2/6/2026 15:18,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,sonlt2,2/6/2026 15:17,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,sonlt2,2/6/2026 15:17,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,sonlt2,2/6/2026 15:17,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,wenwenm,2/6/2026 15:15,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,wenwenm,2/6/2026 15:13,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,baont5,2/6/2026 15:08,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Complete View,juetians,2/6/2026 15:00,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,tramtt2,2/6/2026 14:49,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/6/2026 14:49,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,tramtt2,2/6/2026 14:49,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,tramtt2,2/6/2026 14:47,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,ruixiangf,2/6/2026 14:46,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,ruixiangf,2/6/2026 14:46,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,ruixiangf,2/6/2026 14:45,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,chih-yens,2/6/2026 14:45,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,chih-yens,2/6/2026 14:45,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,chih-yens,2/6/2026 14:45,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,ruixiangf,2/6/2026 14:45,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",ruixiangf,2/6/2026 14:45,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,ruixiangf,2/6/2026 14:45,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,chih-yens,2/6/2026 14:41,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,chih-yens,2/6/2026 14:41,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,chih-yens,2/6/2026 14:41,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,chih-yens,2/6/2026 14:40,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/6/2026 14:39,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/6/2026 14:39,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,chih-yens,2/6/2026 14:38,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thond3,2/6/2026 14:38,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A14 - The Play of Genesis,chih-yens,2/6/2026 14:38,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,chih-yens,2/6/2026 14:38,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,baont5,2/6/2026 14:37,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,baont5,2/6/2026 14:37,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,baont5,2/6/2026 14:37,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,de-linc,2/6/2026 14:25,"{""folder"": ""A664 - Metal Slug"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A664 - Metal Slug,de-linc,2/6/2026 14:25,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,de-linc,2/6/2026 14:25,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,baophg,2/6/2026 14:19,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,kietlta,2/6/2026 14:17,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Complete View,tramtt2,2/6/2026 14:14,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,vyvhy,2/6/2026 13:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,vyvhy,2/6/2026 13:52,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
export,Export,vyvhy,2/6/2026 13:51,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,vyvhy,2/6/2026 13:51,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,ninhmv,2/6/2026 13:45,"{""folder"": ""658 - Kiếm Thế Origin"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,ninhmv,2/6/2026 13:44,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,ninhmv,2/6/2026 13:44,"{""device_type"": ""mobile"", ""source_item"": ""all_dashboard""}"
search,Cro,ninhmv,2/6/2026 13:44,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
tableau,Operation,trinm3,2/6/2026 13:44,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
export,Export,vyvhy,2/6/2026 13:44,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
search,Võ lâm,ninhmv,2/6/2026 13:44,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Võ ,ninhmv,2/6/2026 13:44,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
game,A49 - Crossfire Legends-VN,trinm3,2/6/2026 13:43,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,Jx1,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Jx1 ,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
home,Game Dashboard,trinm3,2/6/2026 13:43,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
search,Võ lâm,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Võ ,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Võ ,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Võ lâ,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
search,Võ ,ninhmv,2/6/2026 13:43,"{""device_type"": ""mobile"", ""source_item"": ""realtime""}"
realtime,Real-time Dashboard,ninhmv,2/6/2026 13:42,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,ninhmv,2/6/2026 13:42,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
tableau,Complete View,nhitnt,2/6/2026 13:36,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,nhitnt,2/6/2026 13:36,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,duynd8,2/6/2026 13:35,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
import,Import,myltt,2/6/2026 13:34,"{""device_type"": ""laptop"", ""source_item"": ""import""}"
import,Import,vyvhy,2/6/2026 13:30,"{""device_type"": ""laptop"", ""source_item"": ""import""}"
home,Game Dashboard,vyvhy,2/6/2026 13:30,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,vyvhy,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
import,Import,khoitc,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""import""}"
import,Import,linhdv2,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""import""}"
home,Game Dashboard,linhdv2,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,vyvhy,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,trieutq2,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
search,pubg,trinm3,2/6/2026 13:29,"{""device_type"": ""laptop"", ""source_item"": ""tableau""}"
tableau,Complete View,nhitnt,2/6/2026 13:26,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,nhitnt,2/6/2026 13:26,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,nhitnt,2/6/2026 13:26,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,trinm3,2/6/2026 13:26,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,nhitnt,2/6/2026 13:26,"{""folder"": ""497: Gunny Origin-TW"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
game,A49 - Crossfire Legends-VN,trinm3,2/6/2026 13:26,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trinm3,2/6/2026 13:26,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,thaipm,2/6/2026 13:18,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
tableau,Reporting,maihxc,2/6/2026 13:17,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,dunglv,2/6/2026 13:14,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,dunglv,2/6/2026 13:14,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,dunglv,2/6/2026 13:14,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,dunglv,2/6/2026 13:14,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
